DayOfWeek,Location,Temperature,#retweets,#followers,label
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.965,0,359,"What, with all due respect, the absolute fuck"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,2441,@mipsytipsy It translates to “new” for less technical people.  It’s a bridge word that compresses a long explanation.
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,534,"Interested in a #job in #SF, CA? This could be a great fit: https://t.co/95M3USNsgA #Retail #Hiring #CareerArc"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,77,"#readthis There is more to #life than #photos, #gifs, and #videos, I want to try out this… https://t.co/vRlItkDevJ"
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.965,0,375,@caramelthot @cglemon_ idk y but I feel like this would be u lol 😂
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,32,Guess not everyone matters
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,261,Honestly such a bad week.
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,227,And @Proterra_Inc was there! https://t.co/gbue19haph
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1901,Stoked to do some homecoming shows in SF then LA !! I’ll be opening for @thecrookedstuff… https://t.co/7wKwMSTV66
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,426,Can you recommend anyone for this #job? Receptionist - https://t.co/z5zKUq72MN #KellyJobs #KellyServices #Clerical… https://t.co/XrUVDSEsVZ
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,1210,defstarstudio working with my big brother #Banshee #Talkbox #Mininova Pitch control together… https://t.co/NDI0abIU0c
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],6.4399999999999995,0,375,Maybe I don't do too much teacher modeling during my jumping and landing unit especially on leg day. #oldknees
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,116,if us hanging out doesn’t involve watching Gilmore Girls then I don’t wanna hangout
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,145,I’ll take a pretty face with personality and ambition over a bomb body with a shallow shell
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,2063,I gotta get out of Cali fam
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,262,What? These commie liberals want to create a centralized voter database?
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,2082,Lol true they both terrible https://t.co/ZkWrhOm8DZ
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.63,0,77,@UPS @UPSHelp Probably the worst service in the world. They dont give a fuck about their customers. Shame on that company 👎👎👎👎👎
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],6.4399999999999995,0,345,YOU AS A LAWYER DEAD ASS @karlishaquana https://t.co/qcKMNnvlsu
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.965,0,211,"Guys, it's still 2017.. in fact, guess what, it'll be 2018 IN A MATTER OF WEEKS SO GET IT THROUGH YOUR THICK ASS SK… https://t.co/wcXFYeId6K"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,3727,Mueller is here &amp; hopefully Mueller will be able to finish the job https://t.co/xu7TaTXK6N
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,16,TEST_LAT/LON: e83bb266-1ab0-441b-a48e-61b9037b880b
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],12.879999999999999,0,367,"Want to work in #Dublin, CA? View our latest opening: https://t.co/Y5ihDqG9l4 #HR #Job #Jobs #Hiring #CareerArc"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,693,Interesting differing opinions from Women vs men on how to address tech's sexual harassment issues. Don't understan… https://t.co/76bdT5bHv4
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,430,My daughters will flip when they see this. https://t.co/nI1p07nDEW
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,102,"@alfranken I don’t think you should resign. You should try and play the part. You won’t bring down Trump, you only bring down Al Franken."
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,11874,Really gay coffee #coffee #castro #SanFrancisco #gaytravel #travel #outtravel #food #travelfood.… https://t.co/mmVjx8jBz1
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,98,My names Brad and uhhh I’m kinda nice 👍🏼
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,827,Heartbreaking footage https://t.co/Od4pu2eScM
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,2243,It's so good to see this roadmap for developers on the @Atlassian platform now released. It's clean and useful and… https://t.co/arhS8vIjqc
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.965,0,582,I was listening to Anti and then heard the sample of Florence and now I’m just listening to Florence’s music and crying
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.965,0,211,That last retweet made me remember a night I lietrally had to stop a conversation because I was getting so mad at t… https://t.co/upVwUHSs0j
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,416,"Interested in a #job in #SanFrancisco, CA? This could be a great fit: https://t.co/PVb05tvqgb #Finance #Hiring #CareerArc"
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,142,We all have a second chance to become viral in 6 seconds. #vine2 #vine
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.63,0,6989,This is unimaginable. Be safe LA! https://t.co/dQ4kCwMJv0
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,613,the highway to HECK https://t.co/komvPfYxWC
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,2891,Oh no. https://t.co/fhVmQK3bSr
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.965,0,547,y’all sleep on domo
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,103,@oopsjakey @staceyjturner Really?
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,93,608 Hemlock St. / https://t.co/67o5A3Ei8I  . Showing on THRUS DEC 7th at 6:00p.m.- 6:15p.m. Only a 15 minute showin… https://t.co/fBlfMKJZlO
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,131,YES YES YES YES YES YES EXCITED https://t.co/fmjD1kqpra
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,693,Good character wins the deal 🙌🏻 https://t.co/pFFIi15Qck
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,3727,@mkraju @jeremyherb Sounds like he's pulling a sessions
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,169,I wouldn't hesitate to punch Tami square in her giant forehead if I ever saw her. What an inflammatory bitch https://t.co/RRMBm4z3iY
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,514,"This #job might be a great fit for you: Teller - https://t.co/NkgpvHnU1M #Banking #SanFrancisco, CA #Hiring #CareerArc"
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,932,You know whattttt...this tea is just too damn good I should honestly sell it....but I won't😜
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,672,@Airwreck_Fam They ain’t yo friends then
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,455,I love my half days
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,354,"@SenMikeLee Bullshit, to hell you can't. #rino"
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,371,"We're #hiring! Read about our latest #job opening here: Lot Attendant - https://t.co/EueayXOuf4 #Labor #Oakland, CA #CareerArc"
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,430,"Join the Dyson team! See our latest #job opening here: https://t.co/DjvtRy2JM1 #Retail #SanJose, CA #Hiring #CareerArc"
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,170,Her and a bunch of others that have already been in #youtuberewind smh
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.63,0,1111,omg guys I’m going to vegas!!! I’m gonna spend new year thereee ayyyy
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,5769,Either Joe Buddens is the cleverest or biggest asshole ever. Either way he always gets the internet buzzing .
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.63,0,156,i wanna go see the pharah mural its like 60 minutes away by bus through san fran hnnng
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,264,@BLABBERMOUTHNET Why is there a picture of @Korn 's fieldy?
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,496,My fuckin shit ‼️💯 https://t.co/HkF6FNeHg0
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.46,0,1207,I’m so hungry...I think I may just go with Subway today. That seriously sounds like the best option! #Food #LunchBreak #Verizon #Fire
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,656,you ever turn yourself on.....???
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1686,"21 Savage tryna understand why he traps so hard and yet, his main demographic is the country club clientele."
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,2048,"Accident, shoulder blocked in #SanJose on I-280 SB at Saratoga Ave, stopped traffic back to Wolfe Rd, delay of 18 mins #BayArea #Traffic"
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.46,0,346,i really tried to cut caffeine out of my life. but i can't take these headaches lmao i frickin need my coffee
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1245,Team Second Grade Coders #HourOfCode #HourOfCode2017 @StephenCurry30 https://t.co/cOocKSIL1f
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1053,How did I forget how amazing Crenshaw was!?!?!
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,2212,@bopx It’s very gross. I understand getting drunk and making mistakes but that is so extra
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,5769,Man!!! We need answers https://t.co/rBEjnO5WB8
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,379,What lmao https://t.co/ivHpy9ksMA
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,294,"I'm at Bespoke Coworking in San Francisco, CA https://t.co/Xka90wxXCL"
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.46,0,4312,"'If you can understand how someone thinks, you understand how to approach them.' Kimberly Barnes spitting straight… https://t.co/8FiKcRgjVM"
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,2127,2 more hours 😪
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,16,TEST_LAT/LON: f2bf9a93-88f5-4855-9b33-15f9fe26354c
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1686,"how come ""they"" love the most ignorant shit though?"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,262,"These guys are so cute 😍 Reminds me of me, on a Sunday. @ PIER 39 https://t.co/DFPCpOOOLI"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,2192,What a dream career looks like in lanyards &lt;3 https://t.co/1gpMj1EeE4
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,374,Discovered @msofficelens today and it’s magical. A must for conference goers snapping photos of slides.
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,265,This #job might be a great fit for you: Mobile Engagement Manager – Omnichannel - https://t.co/A0aikPLqoS… https://t.co/wyG4rkjQML
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1111,@Kyle_MacLachlan DougieCoop. He’s kind and would repeat what the kids said in case Santa forgot.
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,715,What do I eat for my bday dinner ??
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,8299,"Prof @roht_naomi has been selected as one of the “amicus curiae” for the Special Jurisdiction for Peace, set up as… https://t.co/yfCQyhTNgw"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1219,Don’t get caught sleeping in a talk by @MGrzejszczak #SpringOne
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,252,When X said “aye bring trippie out here” at rolling loud for Fuck Love I lost it.
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,529,Can't wait for Vegas and Tahoe this month 💙💙💙
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1934,As a Kansas City Chiefs I hate to say it But @marcuspeters deserves better than the Chiefs 😢🙏🏽
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,2127,they gon try to touch yo cooch https://t.co/4j2KnD8Pee
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,489,@DJKwest4Life For sure! I can when I have an open queue ina few days :) but ill DM and I can give a quote
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,170,"Like it's cool to gain more traction, but can we see more up and coming youtubers?? I know there was some in… https://t.co/4lFXlMGL2x"
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.46,0,806,@lemonliam Hahaha just text me dude! I want to see you!
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,296,Is it a bansmda night tho
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.46,0,1207,I’m really hoping the rest of the day flies...I got beer to drink and weed to smoke! #California #Marijuana #Cannabis #OneLove #BlueMoon
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,2192,Terrifying :( https://t.co/SLlMnX5bV4
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,5769,That last repost has me so weak 😭😭😭😭
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,98,temperature up 59°F -&gt; 63°F humidity down 39% -&gt; 33% wind 5mph -&gt; 6mph
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,296,Is it a Banda night tho
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.63,0,156,@space_sams that is the truest statement ever said
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,254,Good luck to all my fellow #codenewbies https://t.co/jsgTbk1nht
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.965,0,5697,HES TOO MUCH https://t.co/XcrC9zEPlc
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.63,0,348,"Want to work in #RedwoodCity, CA? View our latest opening: https://t.co/Mtv9AawQ2K #CustomerService #Job #Jobs #Hiring #CareerArc"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,217,Remember when they tried to change the peach emoji and there was an uproar...
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,308,wildfires in december this is outrageous
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,715,What do I eat for my bday dinner ?
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,7817,"What is essential is invisible to the human eye @Newcolour78, #IBMResearch #TEDatIBM #ScubaDivingWithPlankton https://t.co/wauMPFcnPI"
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.63,0,156,when i go back home down to la for new years im gonna go visit mercy
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,2506,"Rich Dad, Poor Dad."
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,110,We're #hiring! Read about our latest #job opening here: RN-Case Manager/Hospice - https://t.co/iCGkw6uNmH #hospice… https://t.co/Ten4N19Nqf
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.63,0,77,"@ChaseSupport your Daly City, Westlake branch is the worst place. They dont work at all. There are only 3 4 people… https://t.co/CKmFiCMM0S"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1257,What happens with you cram for a test... ridiculous https://t.co/KGqr0Id3nv
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,478,"Want to work at Accountemps? We're #hiring in #SanFrancisco, CA! Click for details: https://t.co/ZDoPABtFBh… https://t.co/uwldqEkoEa"
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.63,0,156,and when i go tot he distant words concert in orgeon maybe ill stop by and see reinhart
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,231,"Proud of my intern, Nishan! https://t.co/6VWm3q2Cp8"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,2420,This @Spotify data project is a lot of fun. Polo &amp; Pan top of my list for 2017. https://t.co/uaD8hFtZmC
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1468,"Can you recommend anyone for this #job? Graphic Designer - https://t.co/0WOuoaB8kz #Marketing #SanFrancisco, CA #Hiring #CareerArc"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,401,It is great to know people like you that make this possible. Many thanks @Welte_O ! https://t.co/BXs8tAGSER
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1934,Ok Keefy talk that shit then !!! https://t.co/sBuJ1BQ3Fq
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,4257,60-80mph wind tomorrow morning in SoCal - too strong for fire fighting. Not. Good. https://t.co/FCF5DevMbg
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1074,And his mentions when he would make mistakes a few years ago 👀 https://t.co/0mZ3OMF4zr
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1426,So proud of @Newcolour78 &amp; Tom Zimmerman @IBMResearch Amazing we were scuba diving with plankton! @TEDTalks @IBM… https://t.co/cYC6Q0oisy
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.63,0,156,i should go see pharah though like really shes 7 miles from my school lol
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,703,update: a couple of us have been replying and having fun w this and it’s so creepy lmao
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,2836,I always want Keith Cozart to win.
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,376,@Delta Great. Thanks
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1193,@Bobakkabob37 - you are supposed to sponsor a kid with ME! Not someone else
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,2082,I’m listening to 102.9 before 106 or 94.9 😂 https://t.co/HvjSvCxk9w
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,102,@oopsjakey @staceyjturner Guys try come down for a while. And we should get some coca cola instead.
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,572,If this ain't antonio... lol https://t.co/k24MCyqXZT
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1934,As a Kansas City Chiefs Fan  I hate to say it But @marcuspeters deserves better than the Chiefs 😢🙏🏽
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.63,0,18835,Roy Moore is on your train?! https://t.co/9sSZ9dLTGV
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,89,"Praying for all my friends, and those closer than family.  Please be safe with those fires going wild out there in SoCal."
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.63,0,382,Yeah sex is cool but have you ever had any of @nick_colletti fresh Ezekiel Peppers?
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,101,"Want to work at Sunstate Equipment Co.? We're #hiring in #SanJose, CA! Click for details: https://t.co/Kk7kuK3oDu #Labor #Job #Jobs"
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,184,guess i wont drop any unreleased material then...   HAHA im playing
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.965,0,226,#setlist #chrisrobinsonbrotherhood at #cocoanutgrove in #santacruz #california on… https://t.co/LV96UTWfIw
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],21.965,0,472,"Want to work at Kindred? We're #hiring in #SantaCruz, CA! Click for details: https://t.co/OPDRSFS4H1 #Healthcare #Job #Jobs #CareerArc"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1074,And his mentions when he would make mistakes a few years ago. And again when he signed a new contract  👀 https://t.co/0mZ3OMF4zr
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,101,"Yard Attendant - Sunstate Equipment Co. ( #SanJose, CA ) https://t.co/u3OxhOuDcq #Actividad #Trabajo #Trabajos #Contratar"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,203,"Want to work in #SanFrancisco, CA? View our latest opening: https://t.co/fMCHdRhhzS #nowhiring #FacilitiesMgmt #Job #Jobs #Hiring #CareerArc"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,520,"If you're looking for work in #SanFrancisco, CA, check out this #job: https://t.co/QSg1nj0oFB #BusinessMgmt #Hiring #CareerArc"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,2154,"Loving this local Dry Irish Stout, I will try not to drink them dry... - Drinking an Old No. 38 Stout by… https://t.co/W7pleh6UAO"
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,2836,I grew up DJing with vinyl etc but I hella don’t mind using CDJs or controllers. I’ll always be a Jedi but I don’t… https://t.co/2D9tQ8RNS0
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,307,"@squoctobird Shipping wouldn't be a thing if that were a problem. 🙄 Also, they could have an open relationship."
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,782,"This #job might be a great fit for you: Package Handler - https://t.co/YhMDkBene1 #SanJose, CA #Hiring #CareerArc"
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,974,suicide affects every one  RIP august ames :( https://t.co/iqxKZjvVxI
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1686,"@WizzyDizzymite @TwitterMoments arguably, the sjw's caused her to kill herself. they were upset at her because she… https://t.co/6m4H6lSbxD"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,794,Thank you for your participation in the Pitch Session! We were happy to welcome you @parisoma! Hope you enjoy pitch… https://t.co/StW76e4saW
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,842,"Can you recommend anyone for this #job in #SanFrancisco, CA? https://t.co/T3bO0fX7O4 #IT #Hiring #CareerArc"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,2547,Use Context in reactor. ThreadLocal is no longer available. https://t.co/R0TCwJMxck
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,456,@wasstradamus They ain't even the best backcourt in the east
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,433,WHO IS FREE TO SPAR TODAY OR TMR
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,426,"Want to work at Robert Half Legal? We're #hiring in #SanFrancisco, CA! Click for details: https://t.co/9ig7t1Imho… https://t.co/RSWw9qBTxt"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,4857,#meow #mittens #retrofit #SF Mittens sez: get your kitty muffins down to @chezlemay On #Valencia… https://t.co/RXCaWew9Wq
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,2083,Let these childish hoes know https://t.co/iEfV4JfCjO
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1334,"@uhshanti @tdfischer_ @sammymoss425 @timredmondsf @48hills Ok. Well, I still don't get this particular strategy. Bu… https://t.co/4voEpI78Vc"
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,2836,What are the dumbest fake articles you’ve seen lately? That Bob Marley/CIA one was up there for me.
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.46,0,6791,@ZachHonig Left Long Beach a little while ago and it was crazy! https://t.co/ZSaCq7ZCRR
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,616,"Whisper sweet nothings in her ear...  Me - ""Coffee"""
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,332,sat. iii is COMING
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,215,@theakgreat47 Offseason training. ✌🏼 #golf #golfcoach #pxg #pxgtroops #spartangolfcomplex… https://t.co/GwOC7W7hkl
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,48,"Overheard in an #SF #FiDi building lobby: Dad FaceTiming with kid, ""Tell me 3 funny, silly things that happened tod… https://t.co/aGjEr0vs8t"
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,430,😱 stay safe my hometown friends https://t.co/4q7XZe4Ssa
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,1686,@WizzyDizzymite @TwitterMoments it's ironic that they're anti-bullying until you say something that goes against th… https://t.co/qC5q49dDb9
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.46,0,86,@tooturntkarlee Riiiight ehy ypu think im leavin
[ 0.  0.  1.  0.  0.  0.  0.],[ 1.  0.  0.],16.46,0,93,"1729 Sutter/ https://t.co/SGHUgKxAPa. Showing on THURS DEC 7 at 6:30p.m.- 6:45p.m. Only a 15 minute showing, Please… https://t.co/Hk6YVCOXPa"
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],22.43,0,430,"We're #hiring! Read about our latest #job opening here: Part Time, Seasonal Dyson Sales Expert - San Jose, CA $18p/… https://t.co/QAgGsGPe6s"
[ 0.  0.  1.  0.  0.  0.  0.],[ 0.  0.  1.],16.87,0,231,Proud of my intern 🙌🏽 Thank you for your leadership + sharing with us https://t.co/6VWm3q2Cp8
